Bx,By,Bz
8.407830012655789886e+00,-1.089043252190798050e+01,-5.744258628685653889e+01
8.403801751615258553e+00,-1.086782532078109575e+01,-5.748459207014084882e+01
8.399836616758191710e+00,-1.084513478643507689e+01,-5.752651276782074063e+01
8.395934947181917352e+00,-1.082236113518117193e+01,-5.756834785519684061e+01
8.392097081422072335e+00,-1.079950458291959237e+01,-5.761009681318046205e+01
8.388323357292273741e+00,-1.077656534836181734e+01,-5.765175912301245376e+01
8.384614111705943174e+00,-1.075354365629207898e+01,-5.769333426105349361e+01
8.380969681005957739e+00,-1.073043972997067286e+01,-5.773482171104011229e+01
8.377390400532579662e+00,-1.070725379982416570e+01,-5.777622095014191927e+01
8.373876604961917991e+00,-1.068398609582854419e+01,-5.781753146118185782e+01
8.370428628130985871e+00,-1.066063685076344925e+01,-5.785875272741359510e+01
8.367046802843910669e+00,-1.063720630350555929e+01,-5.789988422737229712e+01
8.363731461237236431e+00,-1.061369469135388677e+01,-5.794092544699035585e+01
8.360482934306881830e+00,-1.059010225880681233e+01,-5.798187586581424569e+01
8.357301552282475399e+00,-1.056642924986662813e+01,-5.802273496908554051e+01
8.354187644436811055e+00,-1.054267591132641435e+01,-5.806350224257763415e+01
8.351141538876895254e+00,-1.051884249609372191e+01,-5.810417716750719563e+01
8.348163562944991511e+00,-1.049492925543946775e+01,-5.814475923250936518e+01
8.345254042704322472e+00,-1.047093644785870481e+01,-5.818524792001681334e+01
8.342413303349703213e+00,-1.044686433130037884e+01,-5.822564271819786796e+01
8.339641669001501612e+00,-1.042271316648388435e+01,-5.826594311585485997e+01
8.336939462481105068e+00,-1.039848322025360439e+01,-5.830614859739718980e+01
8.334307005748462061e+00,-1.037417475775283116e+01,-5.834625865467193506e+01
8.331744619346101999e+00,-1.034978805136791991e+01,-5.838627277350745004e+01
8.329252622846514242e+00,-1.032532337288235347e+01,-5.842619044550808383e+01
8.326831334630718118e+00,-1.030078099682463311e+01,-5.846601116301336276e+01
8.324481071647317876e+00,-1.027616120385220455e+01,-5.850573441413315123e+01
8.322202149888100919e+00,-1.025146427285119444e+01,-5.854535969443431043e+01
8.319994883788837114e+00,-1.022669048996185559e+01,-5.858488649365038015e+01
8.317859586714845932e+00,-1.020184014065982225e+01,-5.862431430732955562e+01
8.315796570723334113e+00,-1.017691351313322023e+01,-5.866364263185722905e+01
8.313806146306529143e+00,-1.015191090169557064e+01,-5.870287095955391266e+01
8.311888622905270196e+00,-1.012683259881427311e+01,-5.874199879021400506e+01
8.310044308266862245e+00,-1.010167890421503856e+01,-5.878102561798387882e+01
8.308273508968653687e+00,-1.007645011689138492e+01,-5.881995094286270387e+01
8.306576530164548444e+00,-1.005114653851138229e+01,-5.885877426578687732e+01
8.304953675311708139e+00,-1.002576847685852890e+01,-5.889749508379294696e+01
8.303405246723029265e+00,-1.000031623778931511e+01,-5.893611290140700021e+01
8.301931544881089309e+00,-9.974790134415398413e+00,-5.897462721769394278e+01
8.300532869000772251e+00,-9.949190479043480195e+00,-5.901303753760735304e+01
8.299209516759564309e+00,-9.923517586609904129e+00,-5.905134336713896914e+01
8.297961784007613417e+00,-9.897771778149085264e+00,-5.908954420854625056e+01
8.296789965360042984e+00,-9.871953372683096362e+00,-5.912763957158915673e+01
8.295694353466101845e+00,-9.846062696479101817e+00,-5.916562896075302547e+01
8.294675239611542850e+00,-9.820100074921057853e+00,-5.920351188644681883e+01
8.293732913432565468e+00,-9.794065835972178391e+00,-5.924128786021625359e+01
8.292867662609468837e+00,-9.767960313670025485e+00,-5.927895639003774164e+01
8.292079773498477024e+00,-9.741783839948878310e+00,-5.931651699140198986e+01
8.291369530356254458e+00,-9.715536753970647865e+00,-5.935396917471271649e+01
8.290737215982675323e+00,-9.689219393930658342e+00,-5.939131245632916034e+01
8.290183111418018669e+00,-9.662832100546387082e+00,-5.942854635384693296e+01
8.289707495619657251e+00,-9.636375220578658585e+00,-5.946567038145714434e+01
8.289310646134943283e+00,-9.609849098589901217e+00,-5.950268406087403150e+01
8.288992838280064390e+00,-9.583254086345814216e+00,-5.953958690891167294e+01
8.288754345823548420e+00,-9.556590534556868022e+00,-5.957637844837039154e+01
8.288595440666822967e+00,-9.529858796393495979e+00,-5.961305820338363048e+01
8.288516392503940011e+00,-9.503059231032318976e+00,-5.964962569484432464e+01
8.288517469535852555e+00,-9.476192195350785497e+00,-5.968608045117601790e+01
8.288598937603040895e+00,-9.449258053398331469e+00,-5.972242199608861313e+01
8.288761060910541545e+00,-9.422257168075532263e+00,-5.975864985930719797e+01
8.289004101691727300e+00,-9.395189904674325021e+00,-5.979476357198559811e+01
8.289328319850845617e+00,-9.368056634448473474e+00,-5.983076266220167838e+01
8.289733973719043192e+00,-9.340857726247993043e+00,-5.986664666556755066e+01
8.290221319140693268e+00,-9.313593556057032430e+00,-5.990241511316758505e+01
8.290790610240232894e+00,-9.286264498612203155e+00,-5.993806754212781840e+01
8.291442099068987659e+00,-9.258870930968084778e+00,-5.997360349109632693e+01
8.292176035230534481e+00,-9.231413236090745045e+00,-6.000902249580814640e+01
8.292992666678870251e+00,-9.203891794432990991e+00,-6.004432409953415117e+01
8.293892238758189706e+00,-9.176306993536556433e+00,-6.007950784120365029e+01
8.294874995011817020e+00,-9.148659219593005432e+00,-6.011457326581071925e+01
8.295941176811989948e+00,-9.120948861031946464e+00,-6.014951991996430536e+01
8.297091022968050567e+00,-9.093176312137511985e+00,-6.018434734752254656e+01
8.298324770567472086e+00,-9.065341964567107169e+00,-6.021905509987771410e+01
8.299642653967861605e+00,-9.037446217016476879e+00,-6.025364272426458712e+01
8.301044905649302308e+00,-9.009489466723168860e+00,-6.028810977400406301e+01
8.302531755826567661e+00,-8.981472113078742936e+00,-6.032245580412155306e+01
8.304103432040284005e+00,-8.953394561266525997e+00,-6.035668036705201445e+01
8.305760160040563278e+00,-8.925257213725460659e+00,-6.039078302276035259e+01
8.307502162732166795e+00,-8.897060479874710381e+00,-6.042476332723798294e+01
8.309329661069373429e+00,-8.868804767564055780e+00,-6.045862084257994695e+01
8.311242873651435659e+00,-8.840490486706983120e+00,-6.049235513267495179e+01
8.313242016296010561e+00,-8.812118052939839075e+00,-6.052596575897999998e+01
8.315327302966480261e+00,-8.783687879033323043e+00,-6.055945229047478051e+01
8.317498944669079464e+00,-8.755200384675177361e+00,-6.059281429234676608e+01
8.319757150391428269e+00,-8.726655987867880881e+00,-6.062605133590248130e+01
8.322102126680549716e+00,-8.698055108583355732e+00,-6.065916299432758763e+01
8.324534077199157167e+00,-8.669398172442400963e+00,-6.069214883853280895e+01
8.327053203696161532e+00,-8.640685602074791305e+00,-6.072500844694158673e+01
8.329659704856421598e+00,-8.611917826957729005e+00,-6.075774139436543209e+01
8.332353777282763829e+00,-8.583095274763810067e+00,-6.079034726174707259e+01
8.335135615056536551e+00,-8.554218375035544497e+00,-6.082282563199196801e+01
8.338005409276766144e+00,-8.525287562884086512e+00,-6.085517608588666860e+01
8.340963349074241862e+00,-8.496303270302000499e+00,-6.088739821171518685e+01
8.344009620413466166e+00,-8.467265936054031883e+00,-6.091949159432894589e+01
8.347144407118380016e+00,-8.438175996977442139e+00,-6.095145582471889156e+01
8.350367890415745009e+00,-8.409033891676370942e+00,-6.098329049591914242e+01
8.353680248456599955e+00,-8.379840064238786468e+00,-6.101499519899795843e+01
8.357081657374921591e+00,-8.350594955502515404e+00,-6.104656953250373874e+01
8.360572290040995114e+00,-8.321299012996783873e+00,-6.107801309172922544e+01
8.364152317131274827e+00,-8.291952682197516467e+00,-6.110932547811188442e+01
8.367821906654761221e+00,-8.262556410239524141e+00,-6.114050629521089064e+01
8.371581223456676213e+00,-8.233110649651095514e+00,-6.117155514477062894e+01
8.375430430321420872e+00,-8.203615849577042596e+00,-6.120247163599406548e+01
8.379369686677735629e+00,-8.174072465767974194e+00,-6.123325537500280547e+01
8.383399149713039122e+00,-8.144480951791937429e+00,-6.126390597406546590e+01
8.387518973881777029e+00,-8.114841762765401256e+00,-6.129442304764621952e+01
8.391729310392618046e+00,-8.085155359103548989e+00,-6.132480620854379083e+01
8.396030308354809790e+00,-8.055422197701794573e+00,-6.135505507698970717e+01
8.400422113436018634e+00,-8.025642741970330007e+00,-6.138516927030755710e+01
8.404904869020224822e+00,-7.995817453005481745e+00,-6.141514841196546115e+01
8.409478715699307827e+00,-7.965946793336897258e+00,-6.144499212769952123e+01
8.414143790742576456e+00,-7.936031230693601835e+00,-6.147470004172662073e+01
8.418900229287523018e+00,-7.906071229146812485e+00,-6.150427178566742725e+01
8.423748162949483032e+00,-7.876067259187567338e+00,-6.153370698840396358e+01
8.428687721023823798e+00,-7.846019788859286415e+00,-6.156300528495742697e+01
8.433719029960277780e+00,-7.815929287521218072e+00,-6.159216631268544972e+01
8.438842212815254484e+00,-7.785796229628823895e+00,-6.162118970756927183e+01
8.444057390486708670e+00,-7.755621085839911721e+00,-6.165007511296133913e+01
8.449364680276099548e+00,-7.725404333131947965e+00,-6.167882216964278541e+01
8.454764197134672088e+00,-7.695146445899498033e+00,-6.170743052452480271e+01
8.460256053120497555e+00,-7.664847899731666914e+00,-6.173589982692016065e+01
8.465840356833727043e+00,-7.634509175206819265e+00,-6.176422972490622954e+01
8.471517214695593267e+00,-7.604130748964221809e+00,-6.179241987389420387e+01
8.477286729462516490e+00,-7.573713103859948781e+00,-6.182046992688822229e+01
8.483149001516434140e+00,-7.543256720029588358e+00,-6.184837954300906659e+01
8.489104128304862940e+00,-7.512762078680593980e+00,-6.187614838384065763e+01
8.495152203758916443e+00,-7.482229665899303939e+00,-6.190377610986877954e+01
8.501293319616518573e+00,-7.451659963690452138e+00,-6.193126238887168000e+01
8.507527563888924504e+00,-7.421053460168035798e+00,-6.195860688638297376e+01
8.513855022194908528e+00,-7.390410640587486313e+00,-6.198580927403493490e+01
8.520275777183844212e+00,-7.359731991149954133e+00,-6.201286922598181661e+01
8.526789907937068591e+00,-7.329018002821768185e+00,-6.203978641541400663e+01
8.533397491334261176e+00,-7.298269162345087935e+00,-6.206656052276888857e+01
8.540098600473134738e+00,-7.267485962460908944e+00,-6.209319122639704602e+01
8.546893306047323335e+00,-7.236668892912150319e+00,-6.211967821072681772e+01
8.553781675752270885e+00,-7.205818444260654765e+00,-6.214602116276226695e+01
8.560763773670071686e+00,-7.174935111717478442e+00,-6.217221976867477196e+01
8.567839661679338192e+00,-7.144019386125600057e+00,-6.219827372183278413e+01
8.575009397828008417e+00,-7.113071764213308334e+00,-6.222418271367367026e+01
8.582273037754777789e+00,-7.082092739570723161e+00,-6.224994644168692304e+01
8.589630634077828120e+00,-7.051082806478144782e+00,-6.227556460598869847e+01
8.597082235763672031e+00,-7.020042463745701511e+00,-6.230103690598997446e+01
8.604627889579578692e+00,-6.988972205672552285e+00,-6.232636304824484341e+01
8.612267638420227911e+00,-6.957872532327149528e+00,-6.235154273752799270e+01
8.620001522771934432e+00,-6.926743940499698660e+00,-6.237657568463615121e+01
8.627829580085151662e+00,-6.895586927540993116e+00,-6.240146160303952882e+01
8.635751844126513532e+00,-6.864401995211054874e+00,-6.242620020562679173e+01
8.643768346257786561e+00,-6.833189641907930323e+00,-6.245079121128892297e+01
8.651879114799029935e+00,-6.801950366511023027e+00,-6.247523434161708877e+01
8.660084174370469512e+00,-6.770684672235514512e+00,-6.249952931769377784e+01
8.668383547413581525e+00,-6.739393057556816835e+00,-6.252367586764899698e+01
8.676777252444367150e+00,-6.708076026529200320e+00,-6.254767371806944709e+01
8.685265305585375017e+00,-6.676734079705235025e+00,-6.257152260150683531e+01
8.693847719912254135e+00,-6.645367717988360567e+00,-6.259522225325314793e+01
8.702524504779901804e+00,-6.613977446494089030e+00,-6.261877240821041823e+01
8.711295667385240193e+00,-6.582563765456827198e+00,-6.264217280826222378e+01
8.720161210975465593e+00,-6.551127180568753872e+00,-6.266542319389090920e+01
8.729121136422154592e+00,-6.519668193881057228e+00,-6.268852331150369395e+01
8.738175441551677025e+00,-6.488187307664342818e+00,-6.271147291028425741e+01
8.747324120455278518e+00,-6.456685028276763383e+00,-6.273427173914062394e+01
8.756567165093679606e+00,-6.425161857054283665e+00,-6.275691955389281418e+01
8.765904563460773957e+00,-6.393618300667851528e+00,-6.277941610909889647e+01
8.775336301198622735e+00,-6.362054862009685507e+00,-6.280176116519575658e+01
8.784862360912299550e+00,-6.330472044060631909e+00,-6.282395448542938254e+01
8.794482721464396136e+00,-6.298870353763392771e+00,-6.284599583288026992e+01
8.804197359620230756e+00,-6.267250292900133246e+00,-6.286788497746640303e+01
8.814006248167864044e+00,-6.235612368464300559e+00,-6.288962168797869623e+01
8.823909357574052592e+00,-6.203957083533961026e+00,-6.291120573903737778e+01
8.833906655283234599e+00,-6.172284941144833503e+00,-6.293263690810024968e+01
8.843998104996684262e+00,-6.140596448168708754e+00,-6.295391497256573388e+01
8.854183668358336590e+00,-6.108892106179235171e+00,-6.297503971659162403e+01
8.864463303031081765e+00,-6.077172421836983141e+00,-6.299601092333958974e+01
8.874836964393244543e+00,-6.045437897752450773e+00,-6.301682838174652090e+01
8.885304604821781638e+00,-6.013689036364140428e+00,-6.303749188361071987e+01
8.895866172956752749e+00,-5.981926343820590297e+00,-6.305800122077349812e+01
8.906521615426111538e+00,-5.950150320837845008e+00,-6.307835619175210695e+01
8.917270874880300013e+00,-5.918361473094211789e+00,-6.309855659419491047e+01
8.928113891727665674e+00,-5.886560302085126040e+00,-6.311860223146679516e+01
8.939050603402842299e+00,-5.854747309005099432e+00,-6.313849290981436013e+01
8.950080943616296025e+00,-5.822922998632482638e+00,-6.315822843562533961e+01
8.961204844118144663e+00,-5.791087870181055308e+00,-6.317780862187634483e+01
8.972422232690888677e+00,-5.759242427701686040e+00,-6.319723328079781766e+01
8.983733034923547578e+00,-5.727387170932407123e+00,-6.321650223027418036e+01
8.995137173465233005e+00,-5.695522599182983647e+00,-6.323561529108694401e+01
9.006634567259919066e+00,-5.663649215222123168e+00,-6.325457228425274536e+01
9.018225133348654055e+00,-5.631767516124804196e+00,-6.327337303728519657e+01
9.029908784821156331e+00,-5.599878003679032545e+00,-6.329201737707034425e+01
9.041685432628453256e+00,-5.567981175231983215e+00,-6.331050513608141728e+01
9.053554984821342799e+00,-5.536077527576962254e+00,-6.332883614970035779e+01
9.065517345771290536e+00,-5.504167560841739970e+00,-6.334701025363381888e+01
9.077572418009925315e+00,-5.472251769333931648e+00,-6.336502728998961231e+01
9.089720100140610271e+00,-5.440330651950343821e+00,-6.338288710036303542e+01
9.101960288688085043e+00,-5.408404703022371862e+00,-6.340058953186498769e+01
9.114292877322618835e+00,-5.376474416204701789e+00,-6.341813443452165444e+01
9.126717756067014520e+00,-5.344540288362858327e+00,-6.343552165877024862e+01
9.139234813172533833e+00,-5.312602810420285593e+00,-6.345275106134820930e+01
9.151843932991514663e+00,-5.280662477766928653e+00,-6.346982249859100733e+01
9.164544997863195874e+00,-5.248719781105950055e+00,-6.348673583227392214e+01
9.177337887324108934e+00,-5.216775210342333935e+00,-6.350349092709107168e+01
9.190222477301389858e+00,-5.184829258470412761e+00,-6.352008764822861053e+01
9.203198642024361220e+00,-5.152882412422919778e+00,-6.353652586706881777e+01
9.216266251859083880e+00,-5.120935163477975394e+00,-6.355280545469806697e+01
9.229425175229129863e+00,-5.088987998108953192e+00,-6.356892628756309449e+01
9.242675277812638868e+00,-5.057041401873211939e+00,-6.358488824502754966e+01
9.256016421722220500e+00,-5.025095863297311283e+00,-6.360069120702456757e+01
9.269448467451232077e+00,-4.993151864732048750e+00,-6.361633505957462376e+01
9.282971271671080160e+00,-4.961209892753680073e+00,-6.363181968850384607e+01
9.296584689186792261e+00,-4.929270429019948274e+00,-6.364714498491510852e+01
9.310288572120470008e+00,-4.897333954156655622e+00,-6.366231084282319586e+01
9.324082769078533062e+00,-4.865400951641198901e+00,-6.367731715688469762e+01
9.337967127131655332e+00,-4.833471898664058131e+00,-6.369216382773141305e+01
9.351941489575915867e+00,-4.801547276523404406e+00,-6.370685075589853597e+01
9.366005697921609752e+00,-4.769627561489111933e+00,-6.372137784710969299e+01
9.380159591063762292e+00,-4.737713228687200129e+00,-6.373574500999082204e+01
9.394403004436883364e+00,-4.705804755979698051e+00,-6.374995215387858849e+01
9.408735772027572608e+00,-4.673902614836288549e+00,-6.376399919396770599e+01
9.423157724100610366e+00,-4.642007280718761564e+00,-6.377788604544964102e+01
9.437668689220204854e+00,-4.610119223954810330e+00,-6.379161262861252624e+01
9.452268493408194416e+00,-4.578238913619382622e+00,-6.380517886663334792e+01
9.466956959286296325e+00,-4.546366821410429360e+00,-6.381858468346391788e+01
9.481733908120764553e+00,-4.514503412532183013e+00,-6.383183000879430580e+01
9.496599157514161504e+00,-4.482649156067374463e+00,-6.384491477239981094e+01
9.511552523458039587e+00,-4.450804515863962862e+00,-6.385783890905693738e+01
9.526593819478668124e+00,-4.418969954412221846e+00,-6.387060235641306605e+01
9.541722855767954314e+00,-4.387145936715494798e+00,-6.388320505295070006e+01
9.556939441258100132e+00,-4.355332921187656581e+00,-6.389564694276606360e+01
9.572243381280914676e+00,-4.323531370010497810e+00,-6.390792797012544213e+01
9.587634479650771979e+00,-4.291741740034533237e+00,-6.392004808419666517e+01
9.603112537798731196e+00,-4.259964486651383275e+00,-6.393200723699722232e+01
9.618677353891612825e+00,-4.228200067658671735e+00,-6.394380538143533244e+01
9.634328724936620958e+00,-4.196448934173326428e+00,-6.395544247590537168e+01
9.650066444408841093e+00,-4.164711540972096060e+00,-6.396691847905222517e+01
9.665890304363168539e+00,-4.132988337409241986e+00,-6.397823335431931469e+01
9.681800094556392011e+00,-4.101279771283761200e+00,-6.398938706797360254e+01
9.697795601556620682e+00,-4.069586292696731888e+00,-6.400037958722485598e+01
9.713876610874896400e+00,-4.037908344983207165e+00,-6.401121088463753495e+01
9.730042904563051209e+00,-4.006246375033557072e+00,-6.402188093310270744e+01
9.746294263353112441e+00,-3.974600824229557627e+00,-6.403238971020311965e+01
9.762630465769179366e+00,-3.942972132304308541e+00,-6.404273719631603967e+01
9.779051287225421163e+00,-3.911360741193335322e+00,-6.405292337280910431e+01
9.795556502185771564e+00,-3.879767085985136088e+00,-6.406294822626996677e+01
9.812145881731620278e+00,-3.848191605222453404e+00,-6.407281174368500842e+01
9.828819195728657476e+00,-3.816634731858174590e+00,-6.408251391662210494e+01
9.845576211927287602e+00,-3.785096897109041958e+00,-6.409205473941018738e+01
9.862416695051425819e+00,-3.753578534297348668e+00,-6.410143420741255227e+01
9.879340408983262378e+00,-3.722080069824575066e+00,-6.411065232107380041e+01
9.896347114303731374e+00,-3.690601933448183214e+00,-6.411970908130594182e+01
9.913436570484289945e+00,-3.659144549260614721e+00,-6.412860449348829661e+01
9.930608534977976021e+00,-3.627708339533932680e+00,-6.413733856572464731e+01
9.947862762297891237e+00,-3.596293728553462632e+00,-6.414591130719311707e+01
9.965199006227219769e+00,-3.564901133614099660e+00,-6.415432273201193425e+01
9.982617017332579223e+00,-3.533530975272738406e+00,-6.416257285483052897e+01
1.000011654517997073e+01,-3.502183668351319668e+00,-6.417066169464879977e+01
1.001769733741632074e+01,-3.470859625772654056e+00,-6.417858927315077722e+01
1.003535913883868957e+01,-3.439559262384408900e+00,-6.418635561313071491e+01
1.005310169362747885e+01,-3.408282985980997548e+00,-6.419396074217846149e+01
1.007092474283465755e+01,-3.377031207528872425e+00,-6.420140468847498028e+01
1.008882802662285982e+01,-3.345804332194521891e+00,-6.420868748443193397e+01
1.010681128333762047e+01,-3.314602763171488498e+00,-6.421580916510153259e+01
1.012487424856778162e+01,-3.283426905493391779e+00,-6.422276976667792781e+01
1.014301665740110181e+01,-3.252277157083508285e+00,-6.422956933000416768e+01
1.016123824188813174e+01,-3.221153918950187656e+00,-6.423620789657016417e+01
1.017953873330319148e+01,-3.190057586243544296e+00,-6.424268551197370414e+01
1.019791786120722854e+01,-3.158988552071726019e+00,-6.424900222440612652e+01
1.021637535250069462e+01,-3.127947211303118813e+00,-6.425515808322882094e+01
1.023491093369942107e+01,-3.096933951644649685e+00,-6.426115314230224840e+01
1.025352432837594741e+01,-3.065949163806394040e+00,-6.426698745618602970e+01
1.027221525944109182e+01,-3.034993232586674416e+00,-6.427266108342168138e+01
1.029098344819869837e+01,-3.004066540678013375e+00,-6.427817408509432084e+01
1.030982861339035495e+01,-2.973169472457300788e+00,-6.428352652348392837e+01
1.032875047349119235e+01,-2.942302405094267215e+00,-6.428871846521676048e+01
1.034774874412961232e+01,-2.911465718683597270e+00,-6.429374997766699096e+01
1.036682314038790231e+01,-2.880659787361285140e+00,-6.429862113206235108e+01
1.038597337584877067e+01,-2.849884983098797342e+00,-6.430333200212085387e+01
1.040519916163337832e+01,-2.819141679480609675e+00,-6.430788266277615151e+01
1.042450020871486593e+01,-2.788430242845478357e+00,-6.431227319315360091e+01
1.044387622531793447e+01,-2.757751042383048468e+00,-6.431650367317131156e+01
1.046332691923802649e+01,-2.727104441283005443e+00,-6.432057418647013947e+01
1.048285199688013769e+01,-2.696490800516360142e+00,-6.432448481912445004e+01
1.050245116228984443e+01,-2.665910482600595266e+00,-6.432823565844293512e+01
1.052212411948413084e+01,-2.635363842773718268e+00,-6.433182679576826501e+01
1.054187056983229454e+01,-2.604851239055052670e+00,-6.433525832327731564e+01
1.056169021439098543e+01,-2.574373023428616847e+00,-6.433853033673644006e+01
1.058158275293629913e+01,-2.543929545611507415e+00,-6.434164293428671044e+01
1.060154788298896200e+01,-2.513521156804869872e+00,-6.434459621531770779e+01
1.062158530215985408e+01,-2.483148200903911640e+00,-6.434739028309363107e+01
1.064169470551406604e+01,-2.452811024520009209e+00,-6.435002524175104099e+01
1.066187578792138879e+01,-2.422509968199314745e+00,-6.435250119888054599e+01
1.068212824308212383e+01,-2.392245370177435326e+00,-6.435481826438581265e+01
1.070245176254567987e+01,-2.362017570116587528e+00,-6.435697654942997303e+01
1.072284603807126047e+01,-2.331826900351559040e+00,-6.435897616889013761e+01
1.074331075897541865e+01,-2.301673695872361591e+00,-6.436081723855002679e+01
1.076384561449639321e+01,-2.271558285579930114e+00,-6.436249987751037338e+01
1.078445029281383860e+01,-2.241480996026988581e+00,-6.436402420712025219e+01
1.080512448006227899e+01,-2.211442155139735632e+00,-6.436539034999657360e+01
1.082586786270424639e+01,-2.181442083502221241e+00,-6.436659843230748379e+01
1.084668012486373811e+01,-2.151481104297551905e+00,-6.436764858115921584e+01
1.086756095070321670e+01,-2.121559534601349828e+00,-6.436854092683539363e+01
1.088851002343765195e+01,-2.091677689107792837e+00,-6.436927560180161834e+01
1.090952702434318944e+01,-2.061835883836401262e+00,-6.436985273979672684e+01
1.093061163514209433e+01,-2.032034427454826542e+00,-6.437027247794613061e+01
1.095176353532283287e+01,-2.002273631177647673e+00,-6.437053495434186345e+01
1.097298240452797735e+01,-1.972553800099797972e+00,-6.437064031011243515e+01
1.099426792156345023e+01,-1.942875236907255720e+00,-6.437058868849933901e+01
1.101561976340284410e+01,-1.913238245567354889e+00,-6.437038023401969156e+01
1.103703760758204133e+01,-1.883643122692743033e+00,-6.437001509441182634e+01
1.105852112950826260e+01,-1.854090167395602284e+00,-6.436949341840553984e+01
1.108007000485769922e+01,-1.824579672661326812e+00,-6.436881535762510964e+01
1.110168390858040155e+01,-1.795111929043549770e+00,-6.436798106573681366e+01
1.112336251390033048e+01,-1.765687228338182591e+00,-6.436699069768222614e+01
1.114510549471941836e+01,-1.736305854988231090e+00,-6.436584441145720348e+01
1.116691252291598246e+01,-1.706968095893082626e+00,-6.436454236607181656e+01
1.118878327075060319e+01,-1.677674231824318296e+00,-6.436308472328663299e+01
1.121071740986704057e+01,-1.648424541104266394e+00,-6.436147164683158906e+01
1.123271461028906160e+01,-1.619219303262766196e+00,-6.435970330170904674e+01
1.125477454283177003e+01,-1.590058790485272988e+00,-6.435777985580782001e+01
1.127689687639108662e+01,-1.560943277374928773e+00,-6.435570147805076147e+01
1.129908128035737214e+01,-1.531873032411092517e+00,-6.435346833996652549e+01
1.132132742361261535e+01,-1.502848321610879889e+00,-6.435108061497828658e+01
1.134363497352404693e+01,-1.473869412168759441e+00,-6.434853847777657165e+01
1.136600359801969695e+01,-1.444936565160626074e+00,-6.434584210557035533e+01
1.138843296458331089e+01,-1.416050039195030807e+00,-6.434299167741757230e+01
1.141092273924668099e+01,-1.387210094042127473e+00,-6.433998737363958753e+01
1.143347258901090946e+01,-1.358416982151575692e+00,-6.433682937717367167e+01
1.145608217912407945e+01,-1.329670958337524800e+00,-6.433351787201794991e+01
1.147875117550367641e+01,-1.300972271308235451e+00,-6.433005304454239592e+01
1.150147924372857311e+01,-1.272321167299963252e+00,-6.432643508288906276e+01
1.152426604802983157e+01,-1.243717893687084741e+00,-6.432266417645477929e+01
1.154711125371583158e+01,-1.215162690545528612e+00,-6.431874051708261675e+01
1.157001452444472989e+01,-1.186655800287848006e+00,-6.431466429768993009e+01
1.159297552465062964e+01,-1.158197459238377691e+00,-6.431043571341906784e+01
1.161599391853352614e+01,-1.129787901248460180e+00,-6.430605496110594288e+01
1.163906936904773914e+01,-1.101427361289674334e+00,-6.430152223883054319e+01
1.166220154033035072e+01,-1.073116067061896883e+00,-6.429683774694935039e+01
1.168539009496954861e+01,-1.044854248578410472e+00,-6.429200168690434225e+01
1.170863469643287402e+01,-1.016642129787254323e+00,-6.428701426221525139e+01
1.173193500805627032e+01,-9.884799321679481610e-01,-6.428187567801546720e+01
1.175529069203063415e+01,-9.603678783051153856e-01,-6.427658614067024700e+01
1.177870141183273489e+01,-9.323061835440232814e-01,-6.427114585865108154e+01
1.180216682948991291e+01,-9.042950655237151913e-01,-6.426555504152445053e+01
1.182568660801075566e+01,-8.763347358450854774e-01,-6.425981390078641198e+01
1.184926041037199873e+01,-8.484254036490812556e-01,-6.425392264946637511e+01
1.187288789850442861e+01,-8.205672791714303527e-01,-6.424788150181136359e+01
1.189656873572377904e+01,-7.927605654457655637e-01,-6.424169067400448796e+01
1.192030258399492659e+01,-7.650054677837652140e-01,-6.423535038333136526e+01
1.194408910636176202e+01,-7.373021854914493245e-01,-6.422886084885944058e+01
1.196792796593359576e+01,-7.096509154282831799e-01,-6.422222229110789726e+01
1.199181882487099493e+01,-6.820518555413023210e-01,-6.421543493179781592e+01
1.201576134681606689e+01,-6.545051966172301672e-01,-6.420849899441671482e+01
1.203975519415607032e+01,-6.270111317089263059e-01,-6.420141470356013258e+01
1.206380003045283722e+01,-5.995698478999899050e-01,-6.419418228545723082e+01
1.208789551942840390e+01,-5.721815298442208819e-01,-6.418680196770735336e+01
1.211204132395066679e+01,-5.448463632806364032e-01,-6.417927397909407716e+01
1.213623710846183812e+01,-5.175645268342272676e-01,-6.417159854999823665e+01
1.216048253624332709e+01,-4.903362013879092873e-01,-6.416377591191279350e+01
1.218477727184263770e+01,-4.631615618966851144e-01,-6.415580629781673849e+01
1.220912098005909918e+01,-4.360407809069408169e-01,-6.414768994197673635e+01
1.223351332493050236e+01,-4.089740320510483751e-01,-6.413942707982505453e+01
1.225795397215848226e+01,-3.819614818975521908e-01,-6.413101794822257773e+01
1.228244258637536035e+01,-3.550032992684250543e-01,-6.412246278514476217e+01
1.230697883356835831e+01,-3.280996471022422090e-01,-6.411376182990585448e+01
1.233156238006526983e+01,-3.012506859540095561e-01,-6.410491532302447126e+01
1.235619289152198697e+01,-2.744565774692497850e-01,-6.409592350616584611e+01
1.238087003534361230e+01,-2.477174762843071809e-01,-6.408678662225528910e+01
1.240559347795518441e+01,-2.210335392876900118e-01,-6.407750491533461457e+01
1.243036288722084493e+01,-1.944049175341163171e-01,-6.406807863063708908e+01
1.245517793143081420e+01,-1.678317597232107938e-01,-6.405850801451785514e+01
1.248003827829059453e+01,-1.413142156526609738e-01,-6.404879331445788182e+01
