Bx,By,Bz
2.286843397747752249e+01,5.162182230717980325e+00,3.766254303189570152e+01
2.285690254573194480e+01,5.166927586413875062e+00,3.770467165297809231e+01
2.284533926686589567e+01,5.171661467440527460e+00,3.774681109871419693e+01
2.283374400667966952e+01,5.176383644225414749e+00,3.778896114239617532e+01
2.282211663173388416e+01,5.181093888288384797e+00,3.783112155865632786e+01
2.281045701120653035e+01,5.185791969972108006e+00,3.787329211689048236e+01
2.279876501528582367e+01,5.190477660440079077e+00,3.791547258704063950e+01
2.278704051587203239e+01,5.195150730829335650e+00,3.795766273713831396e+01
2.277528338729181456e+01,5.199810951419526539e+00,3.799986233082267262e+01
2.276349350467302912e+01,5.204458093607311930e+00,3.804207113315939637e+01
2.275167074582870441e+01,5.209091927672685252e+00,3.808428890400823974e+01
2.273981498962517023e+01,5.213712224745165713e+00,3.812651540385514437e+01
2.272792611669409979e+01,5.218318755969980849e+00,3.816875039133501701e+01
2.271600401015684412e+01,5.222911291690942370e+00,3.821099362072840933e+01
2.270404855397383059e+01,5.227489603392471373e+00,3.825324484783199352e+01
2.269205963485667255e+01,5.232053461502988334e+00,3.829550382326821278e+01
2.268003714061097043e+01,5.236602637328304333e+00,3.833777029836900141e+01
2.266798096085783598e+01,5.241136902231593453e+00,3.838004402267764448e+01
2.265589098776899135e+01,5.245656026831121643e+00,3.842232474142515741e+01
2.264376711439037493e+01,5.250159782907790174e+00,3.846461220145000937e+01
2.263160923658265133e+01,5.254647941248000720e+00,3.850690614445321813e+01
2.261941725133770831e+01,5.259120273542100321e+00,3.854920631293062172e+01
2.260719105751107705e+01,5.263576551579065566e+00,3.859151244765412514e+01
2.259493055656769300e+01,5.268016546459431737e+00,3.863382428512768740e+01
2.258263565087850466e+01,5.272440030467174132e+00,3.867614156355683264e+01
2.257030624569071975e+01,5.276846774953338759e+00,3.871846401604755528e+01
2.255794224741739740e+01,5.281236552198376621e+00,3.876079137658851437e+01
2.254554356438026019e+01,5.285609134622056615e+00,3.880312337751232832e+01
2.253311010756654653e+01,5.289964294012446722e+00,3.884545974693158144e+01
2.252064178889819956e+01,5.294301803360208503e+00,3.888780021475566429e+01
2.250813852323250686e+01,5.298621434785220075e+00,3.893014450583748953e+01
2.249560022662358705e+01,5.302922961360915011e+00,3.897249234600238310e+01
2.248302681707700756e+01,5.307206156339945302e+00,3.901484345948882293e+01
2.247041821531740524e+01,5.311470792399995311e+00,3.905719756636562323e+01
2.245777434302976516e+01,5.315716643439055034e+00,3.909955438859606147e+01
2.244509512489090852e+01,5.319943482546422686e+00,3.914191364313079191e+01
2.243238048680300523e+01,5.324151083787719507e+00,3.918427504798457051e+01
2.241963035665887105e+01,5.328339221447182084e+00,3.922663831965773795e+01
2.240684466512129447e+01,5.332507669290725616e+00,3.926900317053425482e+01
2.239402334383584758e+01,5.336656202320596343e+00,3.931136931499123932e+01
2.238116632749349932e+01,5.340784594792781448e+00,3.935373646244190837e+01
2.236827355203565659e+01,5.344892621960926959e+00,3.939610432345632773e+01
2.235534495543098288e+01,5.348980059335780801e+00,3.943847260716407277e+01
2.234238047846651298e+01,5.353046681966254994e+00,3.948084101863361894e+01
2.232938006293073840e+01,5.357092266151941118e+00,3.952320926502717668e+01
2.231634365370928563e+01,5.361116587508520048e+00,3.956557704859226732e+01
2.230327119695989424e+01,5.365119422669162752e+00,3.960794407282801899e+01
2.229016264090083865e+01,5.369100548561792863e+00,3.965031003986915437e+01
2.227701793661420737e+01,5.373059741708919645e+00,3.969267464784777388e+01
2.226383703619928767e+01,5.376996779896203726e+00,3.973503759709058158e+01
2.225061989490047765e+01,5.380911440287960978e+00,3.977739858306351550e+01
2.223736646925300775e+01,5.384803501084146404e+00,3.981975730257939006e+01
2.222407671788298344e+01,5.388672740816243589e+00,3.986211345116412730e+01
2.221075060232307763e+01,5.392518937666288537e+00,3.990446672040086185e+01
2.219738808513523765e+01,5.396341871090303499e+00,3.994681680416988456e+01
2.218398913207243695e+01,5.400141319985087840e+00,3.998916339154466471e+01
2.217055371019356969e+01,5.403917064299758266e+00,4.003150617304237358e+01
2.215708178867564371e+01,5.407668884350787408e+00,4.007384483797280694e+01
2.214357333964165875e+01,5.411396560160856239e+00,4.011617907176552933e+01
2.213002833625281696e+01,5.415099873035499556e+00,4.015850856224970755e+01
2.211644675490375889e+01,5.418778603783208858e+00,4.020083299250574527e+01
2.210282857330692607e+01,5.422432534279812977e+00,4.024315204715541938e+01
2.208917377131700022e+01,5.426061446803121413e+00,4.028546540969289680e+01
2.207548233177136865e+01,5.429665123392356740e+00,4.032777275979595544e+01
2.206175423855091466e+01,5.433243347376616406e+00,4.037007377964558685e+01
2.204798947881003812e+01,5.436795901649752238e+00,4.041236814673226974e+01
2.203418804102929585e+01,5.440322570186164164e+00,4.045465554018583276e+01
2.202034991585226820e+01,5.443823137395896516e+00,4.049693563809048413e+01
2.200647509693873616e+01,5.447297387505193100e+00,4.053920811478009512e+01
2.199256357899400527e+01,5.450745106035110865e+00,4.058147264719468694e+01
2.197861536003333427e+01,5.454166078133163786e+00,4.062372890764606836e+01
2.196463043940319082e+01,5.457560090038859890e+00,4.066597657018348144e+01
2.195060881863094693e+01,5.460926928459731933e+00,4.070821530789240938e+01
2.193655050229054027e+01,5.464266379973722998e+00,4.075044479017525845e+01
2.192245549600013987e+01,5.467578232456625109e+00,4.079266468914416066e+01
2.190832380872161878e+01,5.470862273471770010e+00,4.083487467234470358e+01
2.189415545074978553e+01,5.474118291684184179e+00,4.087707440915852430e+01
2.187995043457478062e+01,5.477346076258205798e+00,4.091926356808701115e+01
2.186570877576044936e+01,5.480545416282123661e+00,4.096144181401693629e+01
2.185143049091007939e+01,5.483716102143156412e+00,4.100360881464848717e+01
2.183711560000099539e+01,5.486857923976804940e+00,4.104576423317948297e+01
2.182276412434184465e+01,5.489970673028090609e+00,4.108790773474256497e+01
2.180837608744782941e+01,5.493054141071337604e+00,4.113003898367318811e+01
2.179395151593221058e+01,5.496108119857724184e+00,4.117215764076161122e+01
2.177949043743932833e+01,5.499132402436273992e+00,4.121426336971453708e+01
2.176499288301539536e+01,5.502126781664530952e+00,4.125635582980074645e+01
2.175045888503274938e+01,5.505091051515505818e+00,4.129843468232191128e+01
2.173588847807834057e+01,5.508025006520269606e+00,4.134049958786677337e+01
2.172128169985795765e+01,5.510928441238928777e+00,4.138255020354959157e+01
2.170663858909709276e+01,5.513801151526346089e+00,4.142458618950325189e+01
2.169195918794697064e+01,5.516642933105650570e+00,4.146660720148980772e+01
2.167724353987686925e+01,5.519453582819481952e+00,4.150861289740141302e+01
2.166249169057532598e+01,5.522232898095957410e+00,4.155060293450124931e+01
2.164770368886780361e+01,5.524980676443631999e+00,4.159257696664900550e+01
2.163287958458442262e+01,5.527696716660594589e+00,4.163453465082433524e+01
2.161801943100263657e+01,5.530380817472279276e+00,4.167647563970236035e+01
2.160312328270613946e+01,5.533032778725801570e+00,4.171839958818531358e+01
2.158819119649957941e+01,5.535652400879862434e+00,4.176030615063065454e+01
2.157322323233890060e+01,5.538239484524203782e+00,4.180219497806429985e+01
2.155821945116668559e+01,5.540793831530768543e+00,4.184406572473208996e+01
2.154317991739064553e+01,5.543315243757456656e+00,4.188591804064417801e+01
2.152810469670998117e+01,5.545803524184032440e+00,4.192775157813348841e+01
2.151299385704318468e+01,5.548258476426529029e+00,4.196956598907152625e+01
2.149784746947169012e+01,5.550679904281794919e+00,4.201136092206989758e+01
2.148266560604236020e+01,5.553067612819461374e+00,4.205313602905932413e+01
2.146744834228216448e+01,5.555421407152912217e+00,4.209489095780230627e+01
2.145219575499162445e+01,5.557741093515740971e+00,4.213662535847902291e+01
2.143690792318565030e+01,5.560026478801055383e+00,4.217833888089121075e+01
2.142158492905048206e+01,5.562277370131790910e+00,4.222003117165358788e+01
2.140622685571324624e+01,5.564493575892120347e+00,4.226170188079711210e+01
2.139083378979268346e+01,5.566674904567117110e+00,4.230335065425376229e+01
2.137540581916012172e+01,5.568821165758477854e+00,4.234497714046649719e+01
2.135994303389336579e+01,5.570932169749292839e+00,4.238658098758205739e+01
2.134444552724697530e+01,5.573007727100468323e+00,4.242816184063175911e+01
2.132891339338882730e+01,5.575047649620583634e+00,4.246971934815921657e+01
2.131334672998740487e+01,5.577051749275454995e+00,4.251125315467687926e+01
2.129774563593952763e+01,5.579019839142003612e+00,4.255276290729994315e+01
2.128211021233749278e+01,5.580951732999043458e+00,4.259424825292909844e+01
2.126644056345250533e+01,5.582847244950350785e+00,4.263570883542183765e+01
2.125073679443855568e+01,5.584706190331648834e+00,4.267714430224148714e+01
2.123499901395553735e+01,5.586528384691650473e+00,4.271855429688974937e+01
2.121922733186464072e+01,5.588313644682668446e+00,4.275993846556085742e+01
2.120342186020871722e+01,5.590061787677986338e+00,4.280129645431443919e+01
2.118758271420864858e+01,5.591772631422019302e+00,4.284262790623827044e+01
2.117171000993489116e+01,5.593445994873425420e+00,4.288393246811778425e+01
2.115580386696639081e+01,5.595081697258668996e+00,4.292520978284409949e+01
2.113986440605356876e+01,5.596679558898483009e+00,4.296645949608912218e+01
2.112389175011142584e+01,5.598239400852271785e+00,4.300768125346937154e+01
2.110788602522909940e+01,5.599761044595851445e+00,4.304887469770077502e+01
2.109184735830910640e+01,5.601244312799453340e+00,4.309003947528587730e+01
2.107577587976179601e+01,5.602689028455302811e+00,4.313117522890176758e+01
2.105967172113607688e+01,5.604095015638626442e+00,4.317228160409175075e+01
2.104353501612588673e+01,5.605462099179609581e+00,4.321335824642144985e+01
2.102736590159275210e+01,5.606790104369175687e+00,4.325440479862525223e+01
2.101116451517235717e+01,5.608078857670843576e+00,4.329542090731134607e+01
2.099493099800538332e+01,5.609328185923446064e+00,4.333640621532889980e+01
2.097866549233538080e+01,5.610537917035768096e+00,4.337736036847679344e+01
2.096236814252835501e+01,5.611707879686420597e+00,4.341828301265223189e+01
2.094603909610808046e+01,5.612837903058234268e+00,4.345917379099117284e+01
2.092967850133121033e+01,5.613927817482734284e+00,4.350003235058635198e+01
2.091328650995255956e+01,5.614977453719472322e+00,4.354085833483964052e+01
2.089686327479183348e+01,5.615986643582955296e+00,4.358165139018296230e+01
2.088040895076609971e+01,5.616955219671083910e+00,4.362241116322039858e+01
2.086392369593789908e+01,5.617883015128471769e+00,4.366313729786264730e+01
2.084740766905837361e+01,5.618769864222643129e+00,4.370382944205832842e+01
2.083086103236817976e+01,5.619615601700986396e+00,4.374448724013004863e+01
2.081428394913223556e+01,5.620420063349159001e+00,4.378511033950887565e+01
2.079767658468475844e+01,5.621183085748395314e+00,4.382569838787015470e+01
2.078103910749015526e+01,5.621904506068240437e+00,4.386625103026285188e+01
2.076437168665521682e+01,5.622584162573534883e+00,4.390676791585203631e+01
2.074767449476386005e+01,5.623221894060010939e+00,4.394724869024179270e+01
2.073094770538133602e+01,5.623817540343281962e+00,4.398769300221999146e+01
2.071419149411193317e+01,5.624370942045383792e+00,4.402810050088815785e+01
2.069740603967261450e+01,5.624881940417431281e+00,4.406847083278696431e+01
2.068059152137351830e+01,5.625350377776255684e+00,4.410880364864767245e+01
2.066374812198802857e+01,5.625776097019953070e+00,4.414909859570342832e+01
2.064687602522542420e+01,5.626158942046358469e+00,4.418935532444316294e+01
2.062997541680104518e+01,5.626498757569375009e+00,4.422957348573756775e+01
2.061304648552239627e+01,5.626795388971785883e+00,4.426975272796025962e+01
2.059608942073935012e+01,5.627048682670864110e+00,4.430989270374706024e+01
2.057910441524759904e+01,5.627258485714735414e+00,4.434999306229799032e+01
2.056209166273117361e+01,5.627424646129499664e+00,4.439005345613806952e+01
2.054505135884518552e+01,5.627547012765734102e+00,4.443007353823887229e+01
2.052798370231419867e+01,5.627625435181878188e+00,4.447005295913656653e+01
2.051088889272130089e+01,5.627659763900575207e+00,4.450999137273279160e+01
2.049376713159902863e+01,5.627649850273377830e+00,4.454988843341249805e+01
2.047661862353417561e+01,5.627595546382754499e+00,4.458974379316212833e+01
2.045944357357031862e+01,5.627496705292007739e+00,4.462955710833677614e+01
2.044224219016406607e+01,5.627353180773264185e+00,4.466932803195234669e+01
2.042501468257999875e+01,5.627164827538547520e+00,4.470905622045307837e+01
2.040776126199320828e+01,5.626931501135367775e+00,4.474874133082847294e+01
2.039048214260638048e+01,5.626653057879863695e+00,4.478838301772844233e+01
2.037317753902293305e+01,5.626329355033373503e+00,4.482798094023336688e+01
2.035584766923621203e+01,5.625960250613936786e+00,4.486753475414157322e+01
2.033849275199465012e+01,5.625545603553770313e+00,4.490704411874025226e+01
2.032111300791686403e+01,5.625085273625954230e+00,4.494650869391888648e+01
2.030370866062017399e+01,5.624579121409315263e+00,4.498592813728488693e+01
2.028627993406474062e+01,5.624027008390593885e+00,4.502530211093408496e+01
2.026882705557463993e+01,5.623428796860560297e+00,4.506463027373678898e+01
2.025135025317496584e+01,5.622784349996987174e+00,4.510391228810798481e+01
2.023384975671784858e+01,5.622093531822941692e+00,4.514314781712128877e+01
2.021632579902307469e+01,5.621356207203517918e+00,4.518233652162302150e+01
2.019877861319415047e+01,5.620572241873071029e+00,4.522147806700150596e+01
2.018120843567061584e+01,5.619741502416700563e+00,4.526057211547335868e+01
2.016361550353689225e+01,5.618863856278065505e+00,4.529961833285272377e+01
2.014600005566043706e+01,5.617939171749519289e+00,4.533861638566371965e+01
2.012836233384296847e+01,5.616967318001135467e+00,4.537756593825607609e+01
2.011070258010923695e+01,5.615948165032187411e+00,4.541646665957151185e+01
2.009302103978970422e+01,5.614881583738892346e+00,4.545531821543239914e+01
2.007531795880235492e+01,5.613767445846336024e+00,4.549412027530733127e+01
2.005759358480155186e+01,5.612605623930750021e+00,4.553287250942474174e+01
2.003984816834102745e+01,5.611395991481184176e+00,4.557157458588869048e+01
2.002208196013538100e+01,5.610138422774548772e+00,4.561022617744089303e+01
2.000429521417306944e+01,5.608832793030432917e+00,4.564882695375332844e+01
1.998648818497095903e+01,5.607478978266383862e+00,4.568737658818910319e+01
1.996866112873509636e+01,5.606076855352839949e+00,4.572587475491647524e+01
1.995081430453371496e+01,5.604626302107576841e+00,4.576432112602704905e+01
1.993294797153244957e+01,5.603127197093619394e+00,4.580271537829206352e+01
1.991506239213670781e+01,5.601579419862053655e+00,4.584105718546101116e+01
1.989715782922030129e+01,5.599982850729952055e+00,4.587934622501517623e+01
1.987923454729661543e+01,5.598337370868090801e+00,4.591758217528399655e+01
1.986129281370233812e+01,5.596642862428742760e+00,4.595576471256623563e+01
1.984333289580747106e+01,5.594899208265672996e+00,4.599389351787672808e+01
1.982535506418592774e+01,5.593106292265753510e+00,4.603196826925386631e+01
1.980735958981888345e+01,5.591263999048824651e+00,4.606998864850466902e+01
1.978934674527659965e+01,5.589372214088700552e+00,4.610795433832321066e+01
1.977131680591224949e+01,5.587430823874335317e+00,4.614586501941525398e+01
1.975327004704694644e+01,5.585439715551487438e+00,4.618372037723634804e+01
1.973520674716787937e+01,5.583398777343636432e+00,4.622152009430855912e+01
1.971712718510745788e+01,5.581307898173432314e+00,4.625926385695515819e+01
1.969903164123487116e+01,5.579166967816989064e+00,4.629695135242312887e+01
1.968092039866020215e+01,5.576975877098962364e+00,4.633458226601148056e+01
1.966279374039545758e+01,5.574734517455043559e+00,4.637215628779684806e+01
1.964465195257974628e+01,5.572442781443265325e+00,4.640967310496311882e+01
1.962649532163407784e+01,5.570100562286039114e+00,4.644713240852387059e+01
1.960832413546362218e+01,5.567707754058376146e+00,4.648453389044838246e+01
1.959013868467081565e+01,5.565264251916862470e+00,4.652187724079522724e+01
1.957193925969318116e+01,5.562769951582639649e+00,4.655916215442545081e+01
1.955372615405432768e+01,5.560224749943452949e+00,4.659638832334544389e+01
1.953549966149617134e+01,5.557628544516037827e+00,4.663355544341544601e+01
1.951726007719016920e+01,5.554981233668267571e+00,4.667066321148143970e+01
1.949900769896019170e+01,5.552282716882515068e+00,4.670771132251365998e+01
1.948074282439801408e+01,5.549532894158341279e+00,4.674469947630343114e+01
1.946246575413939439e+01,5.546731666706302022e+00,4.678162736982373104e+01
1.944417678897380242e+01,5.543878936329796225e+00,4.681849470392124601e+01
1.942587623106559036e+01,5.540974605681688203e+00,4.685530118045357995e+01
1.940756438518520355e+01,5.538018578562044603e+00,4.689204649943447833e+01
1.938924155580319564e+01,5.535010759240249101e+00,4.692873036571464951e+01
1.937090805039019514e+01,5.531951053240807603e+00,4.696535248135950269e+01
1.935256417650583316e+01,5.528839366644588083e+00,4.700191255232459753e+01
1.933421024302828073e+01,5.525675606379710558e+00,4.703841028559855886e+01
1.931584656139437328e+01,5.522459680554284489e+00,4.707484538635598881e+01
1.929747344267312315e+01,5.519191497697243598e+00,4.711121756461884758e+01
1.927909120088888884e+01,5.515870967636960387e+00,4.714752652765427143e+01
1.926070015008945546e+01,5.512498000721117286e+00,4.718377198663156236e+01
1.924230060558503297e+01,5.509072508142484281e+00,4.721995365377089371e+01
1.922389288519568495e+01,5.505594402306531521e+00,4.725607123950549493e+01
1.920547730630546823e+01,5.502063595990589917e+00,4.729212445912220630e+01
1.918705418920733052e+01,5.498480003315862952e+00,4.732811302518205565e+01
1.916862385415227266e+01,5.494843538885470835e+00,4.736403665415498665e+01
1.915018662259589277e+01,5.491154118145217922e+00,4.739989506357854054e+01
1.913174281845421731e+01,5.487411657786416264e+00,4.743568796922685493e+01
1.911329276513883713e+01,5.483616074822985631e+00,4.747141509172934093e+01
1.909483678892336300e+01,5.479767287657367092e+00,4.750707614901521936e+01
1.907637521597333574e+01,5.475865215136282771e+00,4.754267086292630751e+01
1.905790837360154200e+01,5.471909776946832338e+00,4.757819895638311181e+01
1.903943659153040713e+01,5.467900894054603889e+00,4.761366015056418632e+01
1.902096019890968037e+01,5.463838487698253310e+00,4.764905417150117017e+01
1.900247952770244098e+01,5.459722480549777934e+00,4.768438074254919457e+01
1.898399490969821812e+01,5.455552795687777845e+00,4.771963959097489294e+01
1.896550667777468036e+01,5.451329357028756206e+00,4.775483044513330100e+01
1.894701516716800427e+01,5.447052089800937580e+00,4.778995303165569908e+01
1.892852071247349599e+01,5.442720919456037088e+00,4.782500708201941819e+01
1.891002365105068250e+01,5.438335772924304479e+00,4.785999232504622825e+01
1.889152432001949578e+01,5.433896577504789605e+00,4.789490849346500312e+01
1.887302305752963960e+01,5.429403261332279129e+00,4.792975532109700509e+01
1.885452020403703344e+01,5.424855753886888898e+00,4.796453254005643885e+01
1.883601609928878062e+01,5.420253984822458015e+00,4.799923988729228341e+01
1.881751108574556497e+01,5.415597885316936200e+00,4.803387709711730480e+01
1.879900550556289218e+01,5.410887386879323024e+00,4.806844390774217857e+01
1.878049970186673789e+01,5.406122421852296078e+00,4.810294005847288190e+01
1.876199402003614480e+01,5.401302923957777224e+00,4.813736528692128758e+01
1.874348880467395873e+01,5.396428827041825471e+00,4.817171933551917107e+01
1.872498440304548950e+01,5.391500066520647394e+00,4.820600194407769834e+01
1.870648116204541722e+01,5.386516578103957897e+00,4.824021285629397937e+01
1.868797942947961843e+01,5.381478298333410848e+00,4.827435181695793887e+01
1.866947955535368919e+01,5.376385165164423441e+00,4.830841856917701449e+01
1.865098188882934593e+01,5.371237116626910613e+00,4.834241286085893563e+01
1.863248678167893502e+01,5.366034092367582886e+00,4.837633443730572935e+01
1.861399458523875694e+01,5.360776032289148674e+00,4.841018304768839897e+01
1.859550565169674385e+01,5.355462877124974597e+00,4.844395844226724535e+01
1.857702033538594222e+01,5.350094569057024074e+00,4.847766036962833880e+01
1.855853898972920391e+01,5.344671050292548742e+00,4.851128858313477110e+01
1.854006197070715700e+01,5.339192264702803392e+00,4.854484283355552776e+01
1.852158963379956447e+01,5.333658156377910409e+00,4.857832287550863271e+01
1.850312233527846217e+01,5.328068670237906090e+00,4.861172846469310826e+01
1.848466043350630272e+01,5.322423752686931131e+00,4.864505935514022639e+01
1.846620428586873430e+01,5.316723350105389656e+00,4.867831530563135090e+01
1.844775425225578047e+01,5.310967410585449855e+00,4.871149607236385037e+01
1.842931069199223515e+01,5.305155882401550116e+00,4.874460141535991653e+01
1.841087396513506391e+01,5.299288714657500954e+00,4.877763109571331768e+01
1.839244443377628357e+01,5.293365857977434530e+00,4.881058487285409342e+01
1.837402245896565489e+01,5.287387262913145314e+00,4.884346251093063529e+01
1.835560840420341933e+01,5.281352881776866681e+00,4.887626377151551793e+01
1.833720263236044445e+01,5.275262667026758834e+00,4.890898841997887558e+01
1.831880550698045340e+01,5.269116571950706707e+00,4.894163622274817271e+01
1.830041739358636832e+01,5.262914551393830465e+00,4.897420694458968171e+01
1.828203865659383354e+01,5.256656560080709362e+00,4.900670035495290477e+01
1.826366966281414506e+01,5.250342554545674112e+00,4.903911622071853316e+01
1.824531077836571313e+01,5.243972491433249949e+00,4.907145431253319856e+01
1.822696236997985864e+01,5.237546328218468439e+00,4.910371440208625415e+01
1.820862480631104319e+01,5.231064023971247146e+00,4.913589625940502970e+01
1.819029845484212160e+01,5.224525537593419422e+00,4.916799965916200676e+01
1.817198368539660436e+01,5.217930829846749496e+00,4.920002437346472846e+01
1.815368086704206618e+01,5.211279861568021587e+00,4.923197017815298437e+01
1.813539036939994986e+01,5.204572594426343457e+00,4.926383685008985225e+01
1.811711256395794223e+01,5.197808991724008010e+00,4.929562416447472373e+01
1.809884782096875000e+01,5.190989016548310353e+00,4.932733190111022026e+01
1.808059651296962400e+01,5.184112633897406397e+00,4.935895983723757041e+01
1.806235901167973523e+01,5.177179808810000061e+00,4.939050775379219260e+01
1.804413568931236966e+01,5.170190507159354354e+00,4.942197543271304738e+01
1.802592691989011087e+01,5.163144696491284158e+00,4.945336265427105360e+01
1.800773307613798480e+01,5.156042344090292495e+00,4.948466920329543228e+01
1.798955453300942509e+01,5.148883419203695411e+00,4.951589486205486423e+01
1.797139166457797188e+01,5.141667891085597297e+00,4.954703941647229470e+01
1.795324484535245091e+01,5.134395729827953225e+00,4.957810265344993184e+01
1.793511445159360562e+01,5.127066907235457549e+00,4.960908435821678353e+01
1.791700085820272292e+01,5.119681394805890129e+00,4.963998432051227638e+01
1.789890444225243371e+01,5.112239166052578554e+00,4.967080232751525415e+01
1.788082557987463517e+01,5.104740194462709546e+00,4.970153817001569507e+01
1.786276464757727567e+01,5.097184454365234707e+00,4.973219163975764445e+01
1.784472202356231918e+01,5.089571921842932056e+00,4.976276252680538903e+01
1.782669808461158212e+01,5.081902572626900927e+00,4.979325062568190674e+01
1.780869320962112923e+01,5.074176384517685712e+00,4.982365572834810763e+01
1.779070777648579593e+01,5.066393335257438402e+00,4.985397763033036256e+01
1.777274216341810842e+01,5.058553403435165130e+00,4.988421612808092220e+01
1.775479675026655357e+01,5.050656569435731491e+00,4.991437101636430640e+01
1.773687191539940144e+01,5.042702813248361338e+00,4.994444209434940518e+01
1.771896803924100183e+01,5.034692116986294153e+00,4.997442915864135671e+01
1.770108550115533674e+01,5.026624462673272120e+00,5.000433200936183908e+01
1.768322468076489073e+01,5.018499833185432912e+00,5.003415044752996010e+01
1.766538595927008259e+01,5.010318213237927587e+00,5.006388427246713491e+01
1.764756971633186922e+01,5.002079587107076897e+00,5.009353328784254700e+01
1.762977633360936380e+01,4.993783941249160918e+00,5.012309729475817477e+01
1.761200619164236159e+01,4.985431262000394881e+00,5.015257609778146275e+01
1.759425967117131506e+01,4.977021536556422099e+00,5.018196950234574416e+01
1.757653715445569276e+01,4.968554753995810813e+00,5.021127731217644907e+01
1.755883902215745707e+01,4.960030902916106044e+00,5.024049933528739587e+01
1.754116565687773388e+01,4.951449974151409528e+00,5.026963537712150298e+01
1.752351744004051781e+01,4.942811958386392313e+00,5.029868524653398509e+01
1.750589475321195820e+01,4.934116847172659526e+00,5.032764875321397113e+01
1.748829797941818853e+01,4.925364633989717689e+00,5.035652570513096293e+01
1.747072750003112063e+01,4.916555311794894578e+00,5.038531591448122526e+01
1.745318369830243554e+01,4.907688875839834708e+00,5.041401919088532679e+01
1.743566695624945595e+01,4.898765321198125910e+00,5.044263534732098719e+01
1.741817765597421541e+01,4.889784643819193199e+00,5.047116419756530803e+01
1.740071618097951855e+01,4.880746841626327992e+00,5.049960555366362769e+01
1.738328291350000754e+01,4.871651912348156088e+00,5.052795923098496189e+01
1.736587823581995949e+01,4.862499854594558357e+00,5.055622504567676856e+01
1.734850253158867872e+01,4.853290668977319200e+00,5.058440281214775069e+01
1.733115618271163072e+01,4.844024355521900027e+00,5.061249234893023896e+01
1.731383957287816600e+01,4.834700916642491464e+00,5.064049347197294537e+01
1.729655308445379802e+01,4.825320354531631217e+00,5.066840600048924159e+01
1.727929709979626693e+01,4.815882672273392728e+00,5.069622975443527224e+01
1.726207200256829566e+01,4.806387875001311372e+00,5.072396455201562304e+01
1.724487817463494110e+01,4.796835967223915809e+00,5.075161021549119056e+01
1.722771599958413091e+01,4.787226955898691294e+00,5.077916656453351862e+01
1.721058585962493481e+01,4.777560847735348837e+00,5.080663342201982147e+01
1.719348813690110589e+01,4.767837650346297806e+00,5.083401061153325173e+01
1.717642321480155942e+01,4.758057373441808124e+00,5.086129795489204497e+01
1.715939147486343686e+01,4.748220026069207123e+00,5.088849527790292626e+01
1.714239330028568631e+01,4.738325619785912934e+00,5.091560240377776836e+01
1.712542907283420135e+01,4.728374165876490842e+00,5.094261915887284431e+01
1.710849917415278654e+01,4.718365676540475562e+00,5.096954537021250786e+01
1.709160398706973183e+01,4.708300166124536723e+00,5.099638086304325668e+01
1.707474389250920410e+01,4.698177648275700058e+00,5.102312546652912317e+01
1.705791927299559063e+01,4.687998139213122251e+00,5.104977900723479678e+01
1.704113050956653908e+01,4.677761654858886509e+00,5.107634131480657658e+01
1.702437798308067940e+01,4.667468212062988009e+00,5.110281221952130437e+01
1.700766207552029030e+01,4.657117829872863268e+00,5.112919154986450110e+01
1.699098316691171462e+01,4.646710526600081437e+00,5.115547913816859449e+01
1.697434163881905178e+01,4.636246323191322460e+00,5.118167481416137576e+01
1.695773787126720933e+01,4.625725240272985594e+00,5.120777841058907853e+01
1.694117224404558897e+01,4.615147299413352222e+00,5.123378976078959823e+01
1.692464513800583248e+01,4.604512524429199338e+00,5.125970869629669835e+01
1.690815693199333225e+01,4.593820938366558693e+00,5.128553505241811195e+01
1.689170800632841818e+01,4.583072566970321837e+00,5.131126866185267232e+01
1.687529873974000694e+01,4.572267435642524802e+00,5.133690936025351448e+01
1.685892951066508161e+01,4.561405570741882798e+00,5.136245698382690250e+01
1.684260069854116537e+01,4.550487000927456727e+00,5.138791136696262640e+01
1.682631268074966968e+01,4.539511754053143555e+00,5.141327234775099697e+01
1.681006583608317939e+01,4.528479860736187135e+00,5.143853976167027042e+01
1.679386054169221865e+01,4.517391351229541385e+00,5.146371344708754236e+01
1.677769717437888986e+01,4.506246256758464241e+00,5.148879324288450476e+01
1.676157611188378382e+01,4.495044610901021365e+00,5.151377898611399786e+01
1.674549772984289575e+01,4.483786446397018288e+00,5.153867051745528727e+01
1.672946240523938854e+01,4.472471798814755317e+00,5.156346767497250028e+01
1.671347051336357481e+01,4.461100703337409712e+00,5.158817029955345390e+01
1.669752242910121254e+01,4.449673196136587627e+00,5.161277823256218511e+01
1.668161852821410207e+01,4.438189315790077139e+00,5.163729131352279467e+01
1.666575918431136216e+01,4.426649100004603099e+00,5.166170938551119463e+01
1.664994477228429304e+01,4.415052589381102344e+00,5.168603228898645341e+01
1.663417566528198677e+01,4.403399824115555639e+00,5.171025986716593081e+01
1.661845223599305399e+01,4.391690845409284449e+00,5.173439196370399884e+01
1.660277485791896623e+01,4.379925696923694822e+00,5.175842842040537306e+01
1.658714390236188407e+01,4.368104421417394079e+00,5.178236908255092175e+01
1.657155974184089686e+01,4.356227064609584865e+00,5.180621379280440664e+01
1.655602274708355637e+01,4.344293671795023570e+00,5.182996239652176484e+01
