,Bx,By,Bz
1402,25.52256038612324,4.9169323463238,26.88505506079992
1403,25.521694355654063,4.9194015962632305,26.897833204668935
1404,25.52084144454886,4.92186202050255,26.91060482599545
1405,25.52000162212648,4.924313493897483,26.923369885533685
1406,25.519174858047972,4.926755891372774,26.936128342301345
1407,25.518361122213975,4.929189088511816,26.94888015632919
1408,25.517560384919143,4.931612960689791,26.96162528454667
1409,25.516772616748774,4.934027383664253,26.97436368352926
1410,25.515997788604295,4.936432233436361,26.987095308815793
1411,25.51523587172718,4.938827386115314,26.999820114219045
1412,25.51448683760286,4.941212718497312,27.012538054600537
1413,25.513750658104623,4.943588107214195,27.02524908171888
1414,25.513027305396843,4.945953429313436,27.037953147002558
1415,25.51231675198126,4.948308561981205,27.050650200162934
1416,25.511618970606715,4.950653383112407,27.06334019199027
1417,25.51093393440408,4.952987770472395,27.0760230701717
1418,25.5102616167953,4.9553116022680435,27.088698782084567
1419,25.50960199151556,4.957624757013469,27.10136727410324
1420,25.508955032633533,4.959927113399254,27.114028490898583
1421,25.508320714467708,4.96221855085057,27.12668237825896
1422,25.507699011711036,4.964498948706147,27.139328878871012
1423,25.50708989934648,4.966768186777521,27.15196793513807
1424,25.50649335268671,4.969026145082283,27.164599487771863
1425,25.505909347295855,4.971272704392203,27.177223478633444
1426,25.505337859105712,4.973507745426716,27.189839846484222
1427,25.504778864336757,4.975731149402317,27.20244852982515
1428,25.504232339516903,4.977942797903199,27.215049466192575
1429,25.50369826149854,4.9801425727558275,27.227642591447463
1430,25.503176607386386,4.982330356563992,27.240227842641335
1431,25.502667354644014,4.9845060319213035,27.252805153730556
1432,25.502170481020947,4.98666948194751,27.26537445844006
1433,25.50168596458639,4.988820590032888,27.277935688833185
1434,25.501213783661967,4.990959240362369,27.29048877819788
1435,25.500753916920473,4.993085317143942,27.303033656731145
1436,25.500306343318066,4.995198705134098,27.31557025442316
1437,25.4998710421099,4.99729928951399,27.32809850034298
1438,25.49944799286405,4.999386955769788,27.34061832191686
1439,25.49903717540031,5.001461590202449,27.35312964783896
1440,25.498638569879503,5.003523079176997,27.365632403719964
1441,25.49825215674164,5.005571309633675,27.3781265149954
1442,25.49787791671997,5.007606168967329,27.390611906205518
1443,25.497515830853004,5.009627544911179,27.403088500267767
1444,25.49716588042963,5.011635326031747,27.41555622141229
1445,25.496828047068696,5.0136294009997115,27.428014990793855
1446,25.496502312663367,5.0156096590863095,27.440464729425223
1447,25.49618865940568,5.0175759899270655,27.452905356713632
1448,25.495887069735932,5.019528284004259,27.465336793415172
1449,25.495597526415345,5.021466431935994,27.477758957218985
1450,25.49532001247487,5.0233903249600464,27.49017176569923
1451,25.495054511226343,5.025299854819556,27.502575135584767
1452,25.494801006271484,5.027194913653249,27.51496898202116
1453,25.4945594814572,5.029075394461849,27.52735322154918
1454,25.49432992093931,5.0309411904205685,27.539727767653822
1455,25.494112309137048,5.032792195346885,27.552092533740012
1456,25.493906630752004,5.034628303478109,27.564447431648343
1457,25.493712870727926,5.036449409924411,27.576792374652463
1458,25.493531014307234,5.03825541000069,27.589127272980036
1459,25.493361046990223,5.040046199681138,27.60145203680765
1460,25.49320295454314,5.041821675491567,27.61376657552001
1461,25.493056723004493,5.043581734406693,27.626070796962217
1462,25.49292233865028,5.04532627428598,27.63836461046008
1463,25.492799788042184,5.047055193230543,27.65064792230694
1464,25.49268905799184,5.048768390020568,27.66292063878182
1465,25.492590135574865,5.0504657639074715,27.67518266464456
1466,25.492503008100034,5.052147215035592,27.68743390617439
1467,25.49242766315071,5.0538126438196755,27.699674266629973
1468,25.49236408855382,5.055461951368241,27.711903649285713
1469,25.492312272385096,5.057095039382982,27.72412195668089
1470,25.49227220297285,5.058711810063546,27.736329089862437
1471,25.49224386887261,5.060312166510929,27.748524951445752
1472,25.492227258900392,5.061896012131578,27.760709441041254
1473,25.492222362106723,5.06346325104248,27.772882458313234
1474,25.492229167785343,5.0650137878789625,27.785043901455687
1475,25.492247665451856,5.066547528182998,27.797193670270328
1476,25.492277844870635,5.068064377829239,27.80933166156754
1477,25.49231969603292,5.069564243415119,27.82145777224263
1478,25.49237320915977,5.071047032167934,27.833571898515753
1479,25.492438374702985,5.072512651857431,27.845673935164765
1480,25.492515183328983,5.0739610111649585,27.857763778625458
1481,25.492603625937992,5.075392019137499,27.869841322360127
1482,25.49270369364686,5.076805585558567,27.881906459955314
1483,25.492815377790834,5.078201620859657,27.89395908435647
1484,25.49293866992308,5.079580036037429,27.90599908709596
1485,25.493073561803495,5.080940743003039,27.918026361414103
1486,25.493220045410013,5.082283654065022,27.93004079759644
1487,25.493378112926766,5.083608682280474,27.94204228609301
1488,25.493547756745286,5.08491574128875,27.954030715964645
1489,25.493728969456992,5.08620474564462,27.96600597802067
1490,25.493921743858525,5.087475610324738,27.977967960131554
1491,25.49412607294386,5.088728251062646,27.989916550364352
1492,25.49434194990314,5.089962584268469,28.001851636208183
1493,25.49456936812005,5.091178526954531,28.013773103793145
1494,25.494808321169305,5.0923759970479425,28.025680841048704
1495,25.495058802814377,5.0935549129270905,28.037574732985505
1496,25.495320807004408,5.094715193736122,28.049454664851655
1497,25.495594327870855,5.095856759236338,28.061320520561384
1498,25.495879359728445,5.096979530101741,28.073172185868582
1499,25.49617589706743,5.098083427480337,28.085009543625617
1500,25.496483934553964,5.099168373291648,28.09683247695535
1501,25.496803467026908,5.10023429015501,28.10864086846733
1502,25.49713448949267,5.101281101324083,28.12043459946834
1503,25.497476997131226,5.102308730960931,28.132213553155633
1504,25.49783098528076,5.1033171037287115,28.14397760984688
1505,25.498196449443103,5.104306145067713,28.155726650171225
1506,25.498573385275726,5.105275781065208,28.16746055348062
1507,25.498961788601363,5.1062259387119555,28.17917920105798
1508,25.499361655387084,5.1071565455205405,28.19088247132476
1509,25.49977298175327,5.108067529783886,28.20257024304721
1510,25.50019576396792,5.10895882051252,28.214242394544232
1511,25.500629998439415,5.109830347378324,28.22589880288965
1512,25.501075681730757,5.1106820409487215,28.23753934713876
1513,25.501532810531454,5.111513832337606,28.24916390350844
1514,25.50200138167123,5.112325653441611,28.260772348601808
1515,25.502481392107832,5.1131174368290795,28.27236455780283
1516,25.5029728389446,5.113889115956085,28.283940408517044
1517,25.50347571939715,5.1146406248439344,28.2954997753306
1518,25.503990030810463,5.115371898297273,28.307042533249085
